window_size,trial,memory_capacity,r2_scores
5,0,43.87921602562186,"[np.float64(0.8967298052813297), np.float64(0.8698781949857451), np.float64(0.8344090975370211), np.float64(0.8001807172579443), np.float64(0.7746651471342062), np.float64(0.7605701813816015), np.float64(0.7559140427750893), np.float64(0.7559899403357044), np.float64(0.7553583277970071), np.float64(0.7490523416230956), np.float64(0.7335162779441781), np.float64(0.7076238455104787), np.float64(0.6731682429630423), np.float64(0.6342437539893905), np.float64(0.5958611588487166), np.float64(0.5626119943766456), np.float64(0.5378607470452913), np.float64(0.5234418540435778), np.float64(0.5196249570846461), np.float64(0.5251665299110975), np.float64(0.5374550064618384), np.float64(0.5529166931466422), np.float64(0.5678172475991657), np.float64(0.5793372082438246), np.float64(0.5864244732532031), np.float64(0.5898226064506975), np.float64(0.5911508221052745), np.float64(0.5916458289134805), np.float64(0.5914946691123665), np.float64(0.5896493828907476), np.float64(0.5840403650879582), np.float64(0.572026970911657), np.float64(0.5512207190748686), np.float64(0.5207189583984977), np.float64(0.48207431532549727), np.float64(0.43911377227466397), np.float64(0.3966577859769418), np.float64(0.3590202157146941), np.float64(0.32906915269350123), np.float64(0.3080402396907473), np.float64(0.29587027233638313), np.float64(0.2917367213451889), np.float64(0.2945366083041464), np.float64(0.3030740390308051), np.float64(0.3158845228401795), np.float64(0.3309990307438655), np.float64(0.3460732309687851), np.float64(0.359195241927687), np.float64(0.370001579593992), np.float64(0.3795993953466457), np.float64(0.3898670664269438), np.float64(0.4016744581914888), np.float64(0.41393488554131436), np.float64(0.424047793394234), np.float64(0.4292321330656214), np.float64(0.4276926166871457), np.float64(0.41904082158001005), np.float64(0.4040654919303436), np.float64(0.3842282020326514), np.float64(0.3612301471547505), np.float64(0.3368248963281423), np.float64(0.31284464498792247), np.float64(0.2912556036404115), np.float64(0.2740374656439181), np.float64(0.2628529149948913), np.float64(0.25871184707019146), np.float64(0.26185860484004164), np.float64(0.27185231779508), np.float64(0.2874888164621095), np.float64(0.3066378055809422), np.float64(0.3265754834542163), np.float64(0.34451575094535014), np.float64(0.35840538208142647), np.float64(0.36744748054143545), np.float64(0.3719213537635522), np.float64(0.37252610774863565), np.float64(0.36977971445161684), np.float64(0.363797863595925), np.float64(0.35441990432727166), np.float64(0.34151125474363403), np.float64(0.32530626994795614), np.float64(0.30664942788855837), np.float64(0.2869919032919863), np.float64(0.2681386667878059), np.float64(0.251899547414442), np.float64(0.23979669954002192), np.float64(0.2329066242068618), np.float64(0.23179452335997522), np.float64(0.2364143823764139), np.float64(0.24614808193239035), np.float64(0.2599301538179907), np.float64(0.27632839071338056), np.float64(0.29360238100821767), np.float64(0.3098946941998007), np.float64(0.3236731074584123), np.float64(0.3342154170455706), np.float64(0.3417328050360432), np.float64(0.34699173030130187), np.float64(0.350725688766332), np.float64(0.3532624679374167)]"
5,1,43.87921602562186,"[np.float64(0.8967298052813297), np.float64(0.8698781949857451), np.float64(0.8344090975370211), np.float64(0.8001807172579443), np.float64(0.7746651471342062), np.float64(0.7605701813816015), np.float64(0.7559140427750893), np.float64(0.7559899403357044), np.float64(0.7553583277970071), np.float64(0.7490523416230956), np.float64(0.7335162779441781), np.float64(0.7076238455104787), np.float64(0.6731682429630423), np.float64(0.6342437539893905), np.float64(0.5958611588487166), np.float64(0.5626119943766456), np.float64(0.5378607470452913), np.float64(0.5234418540435778), np.float64(0.5196249570846461), np.float64(0.5251665299110975), np.float64(0.5374550064618384), np.float64(0.5529166931466422), np.float64(0.5678172475991657), np.float64(0.5793372082438246), np.float64(0.5864244732532031), np.float64(0.5898226064506975), np.float64(0.5911508221052745), np.float64(0.5916458289134805), np.float64(0.5914946691123665), np.float64(0.5896493828907476), np.float64(0.5840403650879582), np.float64(0.572026970911657), np.float64(0.5512207190748686), np.float64(0.5207189583984977), np.float64(0.48207431532549727), np.float64(0.43911377227466397), np.float64(0.3966577859769418), np.float64(0.3590202157146941), np.float64(0.32906915269350123), np.float64(0.3080402396907473), np.float64(0.29587027233638313), np.float64(0.2917367213451889), np.float64(0.2945366083041464), np.float64(0.3030740390308051), np.float64(0.3158845228401795), np.float64(0.3309990307438655), np.float64(0.3460732309687851), np.float64(0.359195241927687), np.float64(0.370001579593992), np.float64(0.3795993953466457), np.float64(0.3898670664269438), np.float64(0.4016744581914888), np.float64(0.41393488554131436), np.float64(0.424047793394234), np.float64(0.4292321330656214), np.float64(0.4276926166871457), np.float64(0.41904082158001005), np.float64(0.4040654919303436), np.float64(0.3842282020326514), np.float64(0.3612301471547505), np.float64(0.3368248963281423), np.float64(0.31284464498792247), np.float64(0.2912556036404115), np.float64(0.2740374656439181), np.float64(0.2628529149948913), np.float64(0.25871184707019146), np.float64(0.26185860484004164), np.float64(0.27185231779508), np.float64(0.2874888164621095), np.float64(0.3066378055809422), np.float64(0.3265754834542163), np.float64(0.34451575094535014), np.float64(0.35840538208142647), np.float64(0.36744748054143545), np.float64(0.3719213537635522), np.float64(0.37252610774863565), np.float64(0.36977971445161684), np.float64(0.363797863595925), np.float64(0.35441990432727166), np.float64(0.34151125474363403), np.float64(0.32530626994795614), np.float64(0.30664942788855837), np.float64(0.2869919032919863), np.float64(0.2681386667878059), np.float64(0.251899547414442), np.float64(0.23979669954002192), np.float64(0.2329066242068618), np.float64(0.23179452335997522), np.float64(0.2364143823764139), np.float64(0.24614808193239035), np.float64(0.2599301538179907), np.float64(0.27632839071338056), np.float64(0.29360238100821767), np.float64(0.3098946941998007), np.float64(0.3236731074584123), np.float64(0.3342154170455706), np.float64(0.3417328050360432), np.float64(0.34699173030130187), np.float64(0.350725688766332), np.float64(0.3532624679374167)]"
5,2,43.87921602562186,"[np.float64(0.8967298052813297), np.float64(0.8698781949857451), np.float64(0.8344090975370211), np.float64(0.8001807172579443), np.float64(0.7746651471342062), np.float64(0.7605701813816015), np.float64(0.7559140427750893), np.float64(0.7559899403357044), np.float64(0.7553583277970071), np.float64(0.7490523416230956), np.float64(0.7335162779441781), np.float64(0.7076238455104787), np.float64(0.6731682429630423), np.float64(0.6342437539893905), np.float64(0.5958611588487166), np.float64(0.5626119943766456), np.float64(0.5378607470452913), np.float64(0.5234418540435778), np.float64(0.5196249570846461), np.float64(0.5251665299110975), np.float64(0.5374550064618384), np.float64(0.5529166931466422), np.float64(0.5678172475991657), np.float64(0.5793372082438246), np.float64(0.5864244732532031), np.float64(0.5898226064506975), np.float64(0.5911508221052745), np.float64(0.5916458289134805), np.float64(0.5914946691123665), np.float64(0.5896493828907476), np.float64(0.5840403650879582), np.float64(0.572026970911657), np.float64(0.5512207190748686), np.float64(0.5207189583984977), np.float64(0.48207431532549727), np.float64(0.43911377227466397), np.float64(0.3966577859769418), np.float64(0.3590202157146941), np.float64(0.32906915269350123), np.float64(0.3080402396907473), np.float64(0.29587027233638313), np.float64(0.2917367213451889), np.float64(0.2945366083041464), np.float64(0.3030740390308051), np.float64(0.3158845228401795), np.float64(0.3309990307438655), np.float64(0.3460732309687851), np.float64(0.359195241927687), np.float64(0.370001579593992), np.float64(0.3795993953466457), np.float64(0.3898670664269438), np.float64(0.4016744581914888), np.float64(0.41393488554131436), np.float64(0.424047793394234), np.float64(0.4292321330656214), np.float64(0.4276926166871457), np.float64(0.41904082158001005), np.float64(0.4040654919303436), np.float64(0.3842282020326514), np.float64(0.3612301471547505), np.float64(0.3368248963281423), np.float64(0.31284464498792247), np.float64(0.2912556036404115), np.float64(0.2740374656439181), np.float64(0.2628529149948913), np.float64(0.25871184707019146), np.float64(0.26185860484004164), np.float64(0.27185231779508), np.float64(0.2874888164621095), np.float64(0.3066378055809422), np.float64(0.3265754834542163), np.float64(0.34451575094535014), np.float64(0.35840538208142647), np.float64(0.36744748054143545), np.float64(0.3719213537635522), np.float64(0.37252610774863565), np.float64(0.36977971445161684), np.float64(0.363797863595925), np.float64(0.35441990432727166), np.float64(0.34151125474363403), np.float64(0.32530626994795614), np.float64(0.30664942788855837), np.float64(0.2869919032919863), np.float64(0.2681386667878059), np.float64(0.251899547414442), np.float64(0.23979669954002192), np.float64(0.2329066242068618), np.float64(0.23179452335997522), np.float64(0.2364143823764139), np.float64(0.24614808193239035), np.float64(0.2599301538179907), np.float64(0.27632839071338056), np.float64(0.29360238100821767), np.float64(0.3098946941998007), np.float64(0.3236731074584123), np.float64(0.3342154170455706), np.float64(0.3417328050360432), np.float64(0.34699173030130187), np.float64(0.350725688766332), np.float64(0.3532624679374167)]"
5,3,43.87921602562186,"[np.float64(0.8967298052813297), np.float64(0.8698781949857451), np.float64(0.8344090975370211), np.float64(0.8001807172579443), np.float64(0.7746651471342062), np.float64(0.7605701813816015), np.float64(0.7559140427750893), np.float64(0.7559899403357044), np.float64(0.7553583277970071), np.float64(0.7490523416230956), np.float64(0.7335162779441781), np.float64(0.7076238455104787), np.float64(0.6731682429630423), np.float64(0.6342437539893905), np.float64(0.5958611588487166), np.float64(0.5626119943766456), np.float64(0.5378607470452913), np.float64(0.5234418540435778), np.float64(0.5196249570846461), np.float64(0.5251665299110975), np.float64(0.5374550064618384), np.float64(0.5529166931466422), np.float64(0.5678172475991657), np.float64(0.5793372082438246), np.float64(0.5864244732532031), np.float64(0.5898226064506975), np.float64(0.5911508221052745), np.float64(0.5916458289134805), np.float64(0.5914946691123665), np.float64(0.5896493828907476), np.float64(0.5840403650879582), np.float64(0.572026970911657), np.float64(0.5512207190748686), np.float64(0.5207189583984977), np.float64(0.48207431532549727), np.float64(0.43911377227466397), np.float64(0.3966577859769418), np.float64(0.3590202157146941), np.float64(0.32906915269350123), np.float64(0.3080402396907473), np.float64(0.29587027233638313), np.float64(0.2917367213451889), np.float64(0.2945366083041464), np.float64(0.3030740390308051), np.float64(0.3158845228401795), np.float64(0.3309990307438655), np.float64(0.3460732309687851), np.float64(0.359195241927687), np.float64(0.370001579593992), np.float64(0.3795993953466457), np.float64(0.3898670664269438), np.float64(0.4016744581914888), np.float64(0.41393488554131436), np.float64(0.424047793394234), np.float64(0.4292321330656214), np.float64(0.4276926166871457), np.float64(0.41904082158001005), np.float64(0.4040654919303436), np.float64(0.3842282020326514), np.float64(0.3612301471547505), np.float64(0.3368248963281423), np.float64(0.31284464498792247), np.float64(0.2912556036404115), np.float64(0.2740374656439181), np.float64(0.2628529149948913), np.float64(0.25871184707019146), np.float64(0.26185860484004164), np.float64(0.27185231779508), np.float64(0.2874888164621095), np.float64(0.3066378055809422), np.float64(0.3265754834542163), np.float64(0.34451575094535014), np.float64(0.35840538208142647), np.float64(0.36744748054143545), np.float64(0.3719213537635522), np.float64(0.37252610774863565), np.float64(0.36977971445161684), np.float64(0.363797863595925), np.float64(0.35441990432727166), np.float64(0.34151125474363403), np.float64(0.32530626994795614), np.float64(0.30664942788855837), np.float64(0.2869919032919863), np.float64(0.2681386667878059), np.float64(0.251899547414442), np.float64(0.23979669954002192), np.float64(0.2329066242068618), np.float64(0.23179452335997522), np.float64(0.2364143823764139), np.float64(0.24614808193239035), np.float64(0.2599301538179907), np.float64(0.27632839071338056), np.float64(0.29360238100821767), np.float64(0.3098946941998007), np.float64(0.3236731074584123), np.float64(0.3342154170455706), np.float64(0.3417328050360432), np.float64(0.34699173030130187), np.float64(0.350725688766332), np.float64(0.3532624679374167)]"
5,4,43.87921602562186,"[np.float64(0.8967298052813297), np.float64(0.8698781949857451), np.float64(0.8344090975370211), np.float64(0.8001807172579443), np.float64(0.7746651471342062), np.float64(0.7605701813816015), np.float64(0.7559140427750893), np.float64(0.7559899403357044), np.float64(0.7553583277970071), np.float64(0.7490523416230956), np.float64(0.7335162779441781), np.float64(0.7076238455104787), np.float64(0.6731682429630423), np.float64(0.6342437539893905), np.float64(0.5958611588487166), np.float64(0.5626119943766456), np.float64(0.5378607470452913), np.float64(0.5234418540435778), np.float64(0.5196249570846461), np.float64(0.5251665299110975), np.float64(0.5374550064618384), np.float64(0.5529166931466422), np.float64(0.5678172475991657), np.float64(0.5793372082438246), np.float64(0.5864244732532031), np.float64(0.5898226064506975), np.float64(0.5911508221052745), np.float64(0.5916458289134805), np.float64(0.5914946691123665), np.float64(0.5896493828907476), np.float64(0.5840403650879582), np.float64(0.572026970911657), np.float64(0.5512207190748686), np.float64(0.5207189583984977), np.float64(0.48207431532549727), np.float64(0.43911377227466397), np.float64(0.3966577859769418), np.float64(0.3590202157146941), np.float64(0.32906915269350123), np.float64(0.3080402396907473), np.float64(0.29587027233638313), np.float64(0.2917367213451889), np.float64(0.2945366083041464), np.float64(0.3030740390308051), np.float64(0.3158845228401795), np.float64(0.3309990307438655), np.float64(0.3460732309687851), np.float64(0.359195241927687), np.float64(0.370001579593992), np.float64(0.3795993953466457), np.float64(0.3898670664269438), np.float64(0.4016744581914888), np.float64(0.41393488554131436), np.float64(0.424047793394234), np.float64(0.4292321330656214), np.float64(0.4276926166871457), np.float64(0.41904082158001005), np.float64(0.4040654919303436), np.float64(0.3842282020326514), np.float64(0.3612301471547505), np.float64(0.3368248963281423), np.float64(0.31284464498792247), np.float64(0.2912556036404115), np.float64(0.2740374656439181), np.float64(0.2628529149948913), np.float64(0.25871184707019146), np.float64(0.26185860484004164), np.float64(0.27185231779508), np.float64(0.2874888164621095), np.float64(0.3066378055809422), np.float64(0.3265754834542163), np.float64(0.34451575094535014), np.float64(0.35840538208142647), np.float64(0.36744748054143545), np.float64(0.3719213537635522), np.float64(0.37252610774863565), np.float64(0.36977971445161684), np.float64(0.363797863595925), np.float64(0.35441990432727166), np.float64(0.34151125474363403), np.float64(0.32530626994795614), np.float64(0.30664942788855837), np.float64(0.2869919032919863), np.float64(0.2681386667878059), np.float64(0.251899547414442), np.float64(0.23979669954002192), np.float64(0.2329066242068618), np.float64(0.23179452335997522), np.float64(0.2364143823764139), np.float64(0.24614808193239035), np.float64(0.2599301538179907), np.float64(0.27632839071338056), np.float64(0.29360238100821767), np.float64(0.3098946941998007), np.float64(0.3236731074584123), np.float64(0.3342154170455706), np.float64(0.3417328050360432), np.float64(0.34699173030130187), np.float64(0.350725688766332), np.float64(0.3532624679374167)]"
10,0,65.31696849713387,"[np.float64(0.9779254902255915), np.float64(0.97829058212945), np.float64(0.9751946559875302), np.float64(0.9697297367983344), np.float64(0.9628149017636468), np.float64(0.9556787458184871), np.float64(0.9499413871748034), np.float64(0.9468597181825499), np.float64(0.946487261562637), np.float64(0.9477226121375183), np.float64(0.9490869008153878), np.float64(0.9494144312708934), np.float64(0.9478706856789589), np.float64(0.9434350119889274), np.float64(0.9345720830991371), np.float64(0.9196516455883339), np.float64(0.897995603183669), np.float64(0.8708917153535723), np.float64(0.8417816725583168), np.float64(0.8152458066782572), np.float64(0.7953271060223918), np.float64(0.7842814205420472), np.float64(0.7821616679328661), np.float64(0.7873038372810769), np.float64(0.7970717294957247), np.float64(0.8085658439436484), np.float64(0.8192890693215242), np.float64(0.8276201957832446), np.float64(0.8329925626930479), np.float64(0.835438924985755), np.float64(0.8348942654942857), np.float64(0.830390771045234), np.float64(0.8202603332620966), np.float64(0.8029480650355424), np.float64(0.7779956415539869), np.float64(0.7464729850249117), np.float64(0.710534823495346), np.float64(0.6723678250562815), np.float64(0.6338017923516969), np.float64(0.5967640938330269), np.float64(0.5639957070736302), np.float64(0.5388421856538985), np.float64(0.5237682256356775), np.float64(0.5192347730966304), np.float64(0.5231633313602811), np.float64(0.5318773721445853), np.float64(0.5417447648348312), np.float64(0.5505457960121772), np.float64(0.5579692640255465), np.float64(0.5649025567199898), np.float64(0.572258933321725), np.float64(0.5802335603556394), np.float64(0.5882681927796294), np.float64(0.5955383054600081), np.float64(0.6014977066720828), np.float64(0.6057799667072779), np.float64(0.6080853594068439), np.float64(0.6081782863228982), np.float64(0.6059097407281706), np.float64(0.6011665774196118), np.float64(0.5937397889701195), np.float64(0.5832841538958622), np.float64(0.5695305715273963), np.float64(0.5526962834628201), np.float64(0.5337379980428985), np.float64(0.5141953031789043), np.float64(0.4959001896416825), np.float64(0.4805681624355505), np.float64(0.46942554724609836), np.float64(0.463050209503369), np.float64(0.4613333291240825), np.float64(0.4635195469351149), np.float64(0.4684438067317764), np.float64(0.47489856396370567), np.float64(0.4818708225876286), np.float64(0.48856722386414553), np.float64(0.4943552324521454), np.float64(0.4987491179499049), np.float64(0.5014730896460103), np.float64(0.5025037195396246), np.float64(0.5019978370111753), np.float64(0.5002142415545469), np.float64(0.497571712366631), np.float64(0.4946131476167035), np.float64(0.4917307656780138), np.float64(0.488892170582491), np.float64(0.48571132114462956), np.float64(0.48193915640017987), np.float64(0.4777876005543153), np.float64(0.47400110573798004), np.float64(0.4715403227013226), np.float64(0.4709794581820582), np.float64(0.47215233255707406), np.float64(0.474338008340346), np.float64(0.47675980289841385), np.float64(0.4789393929009164), np.float64(0.4806769554044292), np.float64(0.4818184401141851), np.float64(0.48210857779147864), np.float64(0.481319279017269)]"
10,1,65.31696849713387,"[np.float64(0.9779254902255915), np.float64(0.97829058212945), np.float64(0.9751946559875302), np.float64(0.9697297367983344), np.float64(0.9628149017636468), np.float64(0.9556787458184871), np.float64(0.9499413871748034), np.float64(0.9468597181825499), np.float64(0.946487261562637), np.float64(0.9477226121375183), np.float64(0.9490869008153878), np.float64(0.9494144312708934), np.float64(0.9478706856789589), np.float64(0.9434350119889274), np.float64(0.9345720830991371), np.float64(0.9196516455883339), np.float64(0.897995603183669), np.float64(0.8708917153535723), np.float64(0.8417816725583168), np.float64(0.8152458066782572), np.float64(0.7953271060223918), np.float64(0.7842814205420472), np.float64(0.7821616679328661), np.float64(0.7873038372810769), np.float64(0.7970717294957247), np.float64(0.8085658439436484), np.float64(0.8192890693215242), np.float64(0.8276201957832446), np.float64(0.8329925626930479), np.float64(0.835438924985755), np.float64(0.8348942654942857), np.float64(0.830390771045234), np.float64(0.8202603332620966), np.float64(0.8029480650355424), np.float64(0.7779956415539869), np.float64(0.7464729850249117), np.float64(0.710534823495346), np.float64(0.6723678250562815), np.float64(0.6338017923516969), np.float64(0.5967640938330269), np.float64(0.5639957070736302), np.float64(0.5388421856538985), np.float64(0.5237682256356775), np.float64(0.5192347730966304), np.float64(0.5231633313602811), np.float64(0.5318773721445853), np.float64(0.5417447648348312), np.float64(0.5505457960121772), np.float64(0.5579692640255465), np.float64(0.5649025567199898), np.float64(0.572258933321725), np.float64(0.5802335603556394), np.float64(0.5882681927796294), np.float64(0.5955383054600081), np.float64(0.6014977066720828), np.float64(0.6057799667072779), np.float64(0.6080853594068439), np.float64(0.6081782863228982), np.float64(0.6059097407281706), np.float64(0.6011665774196118), np.float64(0.5937397889701195), np.float64(0.5832841538958622), np.float64(0.5695305715273963), np.float64(0.5526962834628201), np.float64(0.5337379980428985), np.float64(0.5141953031789043), np.float64(0.4959001896416825), np.float64(0.4805681624355505), np.float64(0.46942554724609836), np.float64(0.463050209503369), np.float64(0.4613333291240825), np.float64(0.4635195469351149), np.float64(0.4684438067317764), np.float64(0.47489856396370567), np.float64(0.4818708225876286), np.float64(0.48856722386414553), np.float64(0.4943552324521454), np.float64(0.4987491179499049), np.float64(0.5014730896460103), np.float64(0.5025037195396246), np.float64(0.5019978370111753), np.float64(0.5002142415545469), np.float64(0.497571712366631), np.float64(0.4946131476167035), np.float64(0.4917307656780138), np.float64(0.488892170582491), np.float64(0.48571132114462956), np.float64(0.48193915640017987), np.float64(0.4777876005543153), np.float64(0.47400110573798004), np.float64(0.4715403227013226), np.float64(0.4709794581820582), np.float64(0.47215233255707406), np.float64(0.474338008340346), np.float64(0.47675980289841385), np.float64(0.4789393929009164), np.float64(0.4806769554044292), np.float64(0.4818184401141851), np.float64(0.48210857779147864), np.float64(0.481319279017269)]"
10,2,65.31696849713387,"[np.float64(0.9779254902255915), np.float64(0.97829058212945), np.float64(0.9751946559875302), np.float64(0.9697297367983344), np.float64(0.9628149017636468), np.float64(0.9556787458184871), np.float64(0.9499413871748034), np.float64(0.9468597181825499), np.float64(0.946487261562637), np.float64(0.9477226121375183), np.float64(0.9490869008153878), np.float64(0.9494144312708934), np.float64(0.9478706856789589), np.float64(0.9434350119889274), np.float64(0.9345720830991371), np.float64(0.9196516455883339), np.float64(0.897995603183669), np.float64(0.8708917153535723), np.float64(0.8417816725583168), np.float64(0.8152458066782572), np.float64(0.7953271060223918), np.float64(0.7842814205420472), np.float64(0.7821616679328661), np.float64(0.7873038372810769), np.float64(0.7970717294957247), np.float64(0.8085658439436484), np.float64(0.8192890693215242), np.float64(0.8276201957832446), np.float64(0.8329925626930479), np.float64(0.835438924985755), np.float64(0.8348942654942857), np.float64(0.830390771045234), np.float64(0.8202603332620966), np.float64(0.8029480650355424), np.float64(0.7779956415539869), np.float64(0.7464729850249117), np.float64(0.710534823495346), np.float64(0.6723678250562815), np.float64(0.6338017923516969), np.float64(0.5967640938330269), np.float64(0.5639957070736302), np.float64(0.5388421856538985), np.float64(0.5237682256356775), np.float64(0.5192347730966304), np.float64(0.5231633313602811), np.float64(0.5318773721445853), np.float64(0.5417447648348312), np.float64(0.5505457960121772), np.float64(0.5579692640255465), np.float64(0.5649025567199898), np.float64(0.572258933321725), np.float64(0.5802335603556394), np.float64(0.5882681927796294), np.float64(0.5955383054600081), np.float64(0.6014977066720828), np.float64(0.6057799667072779), np.float64(0.6080853594068439), np.float64(0.6081782863228982), np.float64(0.6059097407281706), np.float64(0.6011665774196118), np.float64(0.5937397889701195), np.float64(0.5832841538958622), np.float64(0.5695305715273963), np.float64(0.5526962834628201), np.float64(0.5337379980428985), np.float64(0.5141953031789043), np.float64(0.4959001896416825), np.float64(0.4805681624355505), np.float64(0.46942554724609836), np.float64(0.463050209503369), np.float64(0.4613333291240825), np.float64(0.4635195469351149), np.float64(0.4684438067317764), np.float64(0.47489856396370567), np.float64(0.4818708225876286), np.float64(0.48856722386414553), np.float64(0.4943552324521454), np.float64(0.4987491179499049), np.float64(0.5014730896460103), np.float64(0.5025037195396246), np.float64(0.5019978370111753), np.float64(0.5002142415545469), np.float64(0.497571712366631), np.float64(0.4946131476167035), np.float64(0.4917307656780138), np.float64(0.488892170582491), np.float64(0.48571132114462956), np.float64(0.48193915640017987), np.float64(0.4777876005543153), np.float64(0.47400110573798004), np.float64(0.4715403227013226), np.float64(0.4709794581820582), np.float64(0.47215233255707406), np.float64(0.474338008340346), np.float64(0.47675980289841385), np.float64(0.4789393929009164), np.float64(0.4806769554044292), np.float64(0.4818184401141851), np.float64(0.48210857779147864), np.float64(0.481319279017269)]"
